SIREN,SIRET,Activité principale de l'établissement,Code postal de l'établissement,Commune de l'établissement,Libellé de la commune de l'établissement à l'étranger,Code commune de l'établissement,Code postal de l'établissement 2,Libellé de la commune de l'établissement 2,Libellé de la commune de l'établissement étranger 2,Code de la commune de l'établissement 2,Dénomination usuelle de l'établissement,Activité principale de l'établissement.1,Dénomination de l'unité légale,Dénomination usuelle de l'unité légale 1,Dénomination usuelle de l'unité légale 2,Dénomination usuelle de l'unité légale 3,Activité principale de l'unité légale,Nomenclature de l'activité principale de l'unité légale,SIRET du siège de l'unité légale,Géolocalisation de l'établissement
899283386,89928338600014,,56340,PLOUHARNEL,,56168,,,,,,03.11Z,,,,,03.11Z,NAFRev2,89928338600014.0,"47.601677, -3.118657"
887565760,88756576000030,,[ND],EVRY-COURCOURONNES,,91228,[ND],,,,[ND],86.90D,[ND],[ND],[ND],[ND],86.90D,NAFRev2,88756576000030.0,"48.626896994, 2.43011442"
930200373,93020037300015,,75020,PARIS,,75120,,,,,APOLLON CONSULTING,70.22Z,YAO JACQUES,,,,70.22Z,NAFRev2,93020037300015.0,"48.868101, 2.408693"
377487830,37748783000046,,69660,COLLONGES-AU-MONT-D'OR,,69063,,,,,,86.90D,,,,,86.90D,NAFRev2,37748783000046.0,"45.815913, 4.839583"
533726238,53372623800025,,75005,PARIS,,75105,,,,,,47.78C,PARIS SMILE SOUVENIRS,,,,47.78C,NAFRev2,53372623800025.0,"48.852911, 2.346554"
899901318,89990131800019,1083ZZ,13007,MARSEILLE,,13207,,,,,LA TISSERIE,10.83Z,LA TISSERIE,,,,10.83Z,NAFRev2,89990131800019.0,"43.286494, 5.363186"
797717055,79771705500025,,52500,MAIZIERES-SUR-AMANCE,,52303,,,,,,62.01Z,,,,,62.01Z,NAFRev2,79771705500025.0,"47.827818, 5.612063"
488855586,48885558600035,,25720,BEURE,,25058,,,,,,86.21Z,,,,,86.21Z,NAFRev2,48885558600035.0,"47.210861, 6.001349"
838118909,83811890900012,,23260,FLAYAT,,23081,,,,,,02.10Z,,,,,02.10Z,NAFRev2,83811890900012.0,"45.776991, 2.38448"
843920752,84392075200014,8219ZP,68280,LOGELHEIM,,68189,,,,,,82.19Z,,,,,82.19Z,NAFRev2,84392075200014.0,"48.017373, 7.406843"
852835123,85283512300013,,79260,LA CRECHE,,79048,,,,,,47.99A,,,,,47.99A,NAFRev2,85283512300013.0,"46.358258, -0.320416"
892648684,89264868400025,,27400,QUATREMARE,,27483,,,,,L'ARCHE DE MANON,96.09Z,,,,,96.09Z,NAFRev2,89264868400025.0,"49.1819, 1.088284"
908204753,90820475300010,,74130,CONTAMINE-SUR-ARVE,,74087,,,,,,86.90D,,,,,86.90D,NAFRev2,90820475300010.0,"46.129511, 6.338853"
438837049,43883704900016,,29530,LANDELEAU,,29102,,,,,,55.20Z,,,,,55.20Z,NAFRev2,43883704900016.0,"48.242008, -3.709675"
845198340,84519834000018,,26400,MIRABEL-ET-BLACONS,,26183,,,,,TRAVAUX FORESTIERS CRESPO,02.40Z,,TRAVAUX FORESTIERS CRESPO,,,02.40Z,NAFRev2,84519834000018.0,"44.726953, 5.105905"
810536300,81053630000017,,49300,CHOLET,,49099,,,,,,47.89Z,,,,,47.89Z,NAFRev2,81053630000017.0,"47.048343, -0.885306"
539965178,53996517800012,,44800,ST-HERBLAIN,,44162,,,,,,94.99Z,GINGA NOS CAPOEIRA,,,,94.99Z,NAFRev2,53996517800012.0,"47.235711, -1.629811"
494664030,49466403000017,,69001,LYON,,69381,,,,,,90.03B,,,,,90.03B,NAFRev2,49466403000017.0,"45.771496, 4.834921"
838418978,83841897800022,,68200,MULHOUSE,,68224,,,,,,68.31Z,SIRIUS,,,,68.31Z,NAFRev2,83841897800022.0,"47.730461, 7.287892"
901070979,90107097900041,,31330,MERVILLE,,31341,,,,,,86.90D,,,,,86.90D,NAFRev2,90107097900041.0,"43.722077, 1.297055"
444204424,44420442400022,,01210,ORNEX,,01281,,,,,,68.20B,SCI BELLE DU PARADIS,,,,68.20B,NAFRev2,44420442400022.0,"46.277328, 6.0959"
413069980,41306998000014,,95110,SANNOIS,,95582,,,,,,82.19Z,GUY MANCHEC-MARIE CHRISTINE MORIN,,,,82.19Z,NAFRev2,41306998000014.0,"48.971278, 2.257732"
908172604,90817260400013,,29200,BREST,,29019,,,,,,68.20A,,,,,68.20A,NAFRev2,90817260400013.0,"48.399427, -4.480751"
478887755,47888775500039,,83400,HYERES,,83069,,,,,,68.20A,SCI J.L.M.P,,,,68.20A,NAFRev2,47888775500039.0,"43.122454, 6.119864"
800908717,80090871700021,,[ND],LABASTIDE-VILLEFRANCHE,,64291,[ND],,,,[ND],68.20A,[ND],[ND],[ND],[ND],68.20A,NAFRev2,80090871700021.0,"43.454137222, -1.03629536"
835150939,83515093900014,,92200,NEUILLY-SUR-SEINE,,92051,,,,,,70.22Z,BEKA INVEST,,,,70.22Z,NAFRev2,83515093900014.0,"48.880317, 2.26508"
380336859,38033685900018,,75017,PARIS,,75117,,,,,,52.29B,DEVELOPPEMENT INDUSTRIEL ET MARITIME,,,,52.29B,NAFRev2,38033685900018.0,"48.878828, 2.287807"
538787656,53878765600023,4322AZ,78740,EVECQUEMONT,,78227,,,,,,43.22A,JEANNE,,,,43.22A,NAFRev2,53878765600023.0,"49.012604, 1.949535"
522197391,52219739100025,,34080,MONTPELLIER,,34172,,,,,,68.20A,,,,,68.20A,NAFRev2,52219739100025.0,"43.632532, 3.824689"
388875882,38887588200010,,93000,BOBIGNY,,93008,,,,,,70.10Z,MOISE JUNIOR,,,,47.71Z,NAFRev2,38887588200010.0,"48.909025, 2.442236"
798776498,79877649800015,,75019,PARIS,,75119,,,,,,68.20B,BENEVE,,,,68.20B,NAFRev2,79877649800015.0,"48.886502, 2.392882"
939551107,93955110700013,,77100,MEAUX,,77284,,,,,CK CLEAN,81.21Z,,,,,81.21Z,NAFRev2,93955110700013.0,"48.953478, 2.90878"
829712819,82971281900012,,75016,PARIS,,75116,,,,,,90.02Z,LACHAISE MUSICAL,,,,90.02Z,NAFRev2,82971281900012.0,"48.87043, 2.291071"
923054753,92305475300010,,14000,CAEN,,14118,,,,,AIDE AUX FONCTIONS SUPPORTS DES ENTREPRISES,70.21Z,,,,,70.21Z,NAFRev2,92305475300010.0,"49.199375, -0.364637"
349861559,34986155900012,,71150,DEZIZE-LES-MARANGES,,71174,,,,,,68.20B,,,,,68.20B,NAFRev2,34986155900012.0,"46.912861, 4.656045"
942677964,94267796400010,,13400,AUBAGNE,,13005,,,,,RASELI'S FOOD,56.21Z,,,,,56.21Z,NAFRev2,94267796400010.0,"43.296784, 5.554128"
890137219,89013721900014,,76770,HOUPPEVILLE,,76367,,,,,,47.99A,,,,,47.99A,NAFRev2,89013721900014.0,"49.5127, 1.088375"
934339326,93433932600019,,[ND],AUSSONNE,,31032,[ND],,,,[ND],32.13Z,[ND],[ND],[ND],[ND],32.13Z,NAFRev2,93433932600019.0,"43.683896724, 1.328602945"
442538765,44253876500029,,77600,BUSSY-SAINT-GEORGES,,77058,,,,,,68.20B,SRDL,,,,68.20B,NAFRev2,44253876500029.0,"48.845294, 2.694759"
434370615,43437061500016,,,,,,,,,,,30.30Z,MPC PRODUCTS CORPORATION,,,,30.30Z,NAFRev2,43437061500016.0,"49.115916, 6.713347"
315848184,31584818400018,,30240,LE GRAU-DU-ROI,,30133,,,,,,68.20B,,,,,68.20B,NAFRev2,31584818400018.0,"43.531273, 4.144184"
901791772,90179177200014,8211ZP,33160,SAINT-AUBIN-DE-MEDOC,,33376,,,,,,82.11Z,,,,,82.11Z,NAFRev2,90179177200014.0,"44.919738, -0.71748"
841157480,84115748000010,,49730,TURQUANT,,49358,,,,,,93.12Z,ASSOCIATION SPORTIVE DE LA COTE,,,,93.12Z,NAFRev2,84115748000010.0,"47.214944, 0.029655"
809282924,80928292400012,,02600,VILLERS-COTTERETS,,02810,,,,,AERO-CARB,47.78C,AERO-CARB,,,,47.78C,NAFRev2,80928292400012.0,"49.247414, 3.097087"
752117721,75211772100080,,39300,CROTENAY,,39183,,,,,,96.09Z,,,,,96.09Z,NAFRev2,75211772100080.0,"46.751186, 5.814049"
492544937,49254493700013,,31840,AUSSONNE,,31032,,,,,,68.20B,JOSEPICA,,,,68.20B,NAFRev2,49254493700013.0,"43.682539, 1.31583"
301123204,30112320400044,,85510,LE BOUPERE,,85031,,,,,,88.10A,ASSOCIATION LOCALE ADMR BOUPERE - SEVREMONT,SERVICE D AIDE MENAGERE,,,88.10A,NAFRev2,30112320400044.0,"46.79392, -0.927412"
884067802,88406780200014,,31370,RIEUMES,,31454,,,,,,96.09Z,,,,,96.09Z,NAFRev2,88406780200014.0,"43.421453, 1.115306"
820322568,82032256800024,,35520,LA CHAPELLE-DES-FOUGERETZ,,35059,,,,,,68.20B,ASTEZIA,,,,68.20B,NAFRev2,82032256800024.0,"48.180804, -1.729619"
808010938,80801093800047,,13007,MARSEILLE 7EME,,13207,,,,,,68.20B,SCI PAPEETE,,,,68.20B,NAFRev2,80801093800047.0,"43.279838, 5.37283"
980710743,98071074300017,,[ND],GRENOBLE,,38185,[ND],,,,[ND],81.21Z,[ND],[ND],[ND],[ND],81.21Z,NAFRev2,98071074300017.0,"45.182206145, 5.721220642"
534836796,53483679600019,,02290,AMBLENY,,02011,,,,,,68.20B,SCI LES GRILLONS,,,,68.20B,NAFRev2,53483679600019.0,"49.381385, 3.187473"
382416634,38241663400022,,75008,PARIS,,75108,,,,,,56.10A,PIRAT'S TAVERN,,,,56.10A,NAFRev2,38241663400022.0,"48.87942, 2.325189"
820391274,82039127400033,,60620,BETZ,,60069,,,,,BLUEMASXK INDUSTRIE,31.09B,,,,,31.09B,NAFRev2,82039127400033.0,"49.156807, 2.954605"
751534223,75153422300019,,75018,PARIS,,75118,,,,,,58.19Z,UNION DES EDITEURS DE VOYAGE INDEPENDANTS,,,,58.19Z,NAFRev2,75153422300019.0,"48.889375, 2.346358"
893007849,89300784900019,,03400,TOULON-SUR-ALLIER,,03286,,,,,,68.20B,MILIE,,,,68.20B,NAFRev2,89300784900019.0,"46.515075, 3.364119"
811413392,81141339200010,,59240,DUNKERQUE,,59183,,,,,,94.99Z,ASSOCIATION DES RIVERAINS DE LA RUE MARCEAU DE ROSENDAEL,,,,94.99Z,NAFRev2,81141339200010.0,"51.035559, 2.397819"
389107806,38910780600033,,29300,ARZANO,,29002,,,,,,68.20B,SCI JLAJZ,,,,68.20B,NAFRev2,38910780600033.0,"47.899389, -3.416393"
310678057,31067805700012,,75013,PARIS,,75113,,,,,,94.99Z,COMITE DEFENSE PRIS POLI CHILI,,,,94.99Z,NAFRev2,31067805700012.0,"48.832672, 2.344686"
508460839,50846083900014,,69009,LYON,,69389,,,,,,56.10A,M.B. INVESTISSEMENT,AL'ANBAR,,,56.10A,NAFRev2,50846083900014.0,"45.770848, 4.800341"
840345318,84034531800017,,26320,SAINT-MARCEL-LES-VALENCE,,26313,,,,,,46.31Z,VALLA FRUITS - VERGERS DE MARCELLE,,,,46.31Z,NAFRev2,84034531800017.0,"44.981603, 4.958596"
394611073,39461107300013,,70000,COLOMBE-LES-VESOUL,,70162,,,,,,68.20B,SCI C.B.H.,,,,68.20B,NAFRev2,39461107300013.0,"47.60763, 6.223433"
880942867,88094286700024,,42000,SAINT-ETIENNE,,42218,,,,,FRENCH CARS,45.11Z,,,,,45.11Z,NAFRev2,88094286700024.0,"45.471957, 4.392952"
417631553,41763155300019,,91290,ARPAJON,,91021,,,,,,41.20A,SARL SOCIETE NOUVELLE PRESTIGE RAVALEMENT ENTRETIEN,SARL SNPRE,,,41.20A,NAFRev2,41763155300019.0,"48.593296, 2.247938"
944877133,94487713300016,,[ND],MOUANS-SARTOUX,,06084,[ND],,,,[ND],90.03A,[ND],[ND],[ND],[ND],90.03A,NAFRev2,94487713300016.0,"43.618692983, 6.964296685"
897634796,89763479600014,,06400,CANNES,,06029,,,,,,68.20B,CENTRE MGC,,,,68.20B,NAFRev2,89763479600014.0,"43.552909, 7.025188"
430980854,43098085400011,,16120,BONNEUIL,,16050,,,,,,01.11Z,,,,,01.11Z,NAFRev2,43098085400011.0,"45.579513, -0.13182"
792573859,79257385900016,,28700,AUNEAU-BLEURY-SAINT-SYMPHORIEN,,28015,,,,,,94.99Z,ASSOCIATION INSTANT MAGIC,,,,94.99Z,NAFRev2,79257385900016.0,"48.460103, 1.772779"
807856620,80785662000032,,26000,VALENCE,,26362,,,,,,96.02A,EURL SYMERO,,,,96.02A,NAFRev2,80785662000032.0,"44.924824, 4.894979"
898019740,89801974000015,,13016,MARSEILLE,,13216,,,,,,68.20B,ZAHRA,,,,68.20B,NAFRev2,89801974000015.0,"43.373064, 5.309993"
788459683,78845968300017,,75008,PARIS,,75108,,,,,LOUNAMINE PARIS,47.71Z,LOUNAMINE PARIS,,,,47.71Z,NAFRev2,78845968300017.0,"48.873147, 2.317781"
893963652,89396365200019,,81210,ROQUECOURBE,,81227,,,,,,45.11Z,NJ AUTO,,,,45.11Z,NAFRev2,89396365200019.0,"43.665065, 2.287995"
900895806,90089580600017,,75019,PARIS,,75119,,,,,MESIRDI IBRAHIM,85.51Z,,,,,85.51Z,NAFRev2,90089580600017.0,"48.886903, 2.371639"
908979057,90897905700019,4520AC,70110,GOUHENANS,,70271,,,,,BOSS DEBOSSE,45.20A,,,,,45.20A,NAFRev2,90897905700019.0,"47.606748, 6.474813"
210303145,21030314500077,,03310,VILLEBRET,,03314,,,,,,84.11Z,COMMUNE DE VILLEBRET,,,,84.11Z,NAFRev2,21030314500077.0,"46.267728, 2.638822"
983471905,98347190500015,,62210,AVION,,62065,,,,,,47.91A,,,,,47.91A,NAFRev2,98347190500015.0,"50.412371, 2.853594"
352834857,35283485700018,,29000,QUIMPER,,29232,,,,,,81.10Z,SYNDICAT COPROPRIETE ZUP,,,,81.10Z,NAFRev2,35283485700018.0,"47.986339, -4.128048"
